business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
12621.0,"['flat', 'small', 'old', 'old', 'old', 'NOT_good']",6,"['flat', 'small', 'old', 'NOT_good']","['best', 'sure', 'special', 'good', 'great', 'free', 'well', 'classic', 'good', 'great', 'great', 'great', 'classic', 'perfect', 'great', 'well', 'good', 'perfect', 'good', 'huge', 'nice', 'good', 'good', 'good', 'classic', 'well', 'best', 'perfect', 'special', 'good', 'special', 'well', 'special', 'nice', 'great', 'great', 'classic', 'perfect', 'perfect', 'great']",40,"['best', 'sure', 'special', 'good', 'great']",46,939,134974,4.208732694
9032.0,"['damn', 'old', 'weak', 'cold', 'stiff', 'weird']",6,"['damn', 'old', 'weak', 'cold', 'stiff']","['cool', 'perfect', 'great', 'serious', 'great', 'particular', 'well', 'great', 'full', 'best', 'serious', 'great', 'classic', 'great', 'sure', 'cool', 'fun', 'sweet', 'great', 'classic', 'nice', 'good', 'cool', 'classic', 'glorious', 'great', 'best', 'super', 'great', 'special', 'huge', 'best', 'strong', 'rich', 'strong', 'perfect', 'classic', 'classic', 'glorious', 'classic']",40,"['cool', 'perfect', 'great', 'serious', 'particular']",46,1017,108292,4.444444444
5897.0,"['damn', 'potent', 'stiff', 'potent']",4,"['damn', 'potent', 'stiff']","['fresh', 'strong', 'special', 'sweet', 'sweet', 'classic', 'strong', 'good', 'strong', 'strong', 'great', 'good', 'well', 'well', 'worth', 'great', 'best', 'enough', 'cool', 'generous', 'best', 'generous', 'strong', 'great', 'good', 'strong', 'strong', 'sure', 'great', 'perfect', 'standard', 'strong', 'classic', 'stellar', 'great', 'better', 'good', 'fresh', 'great', 'best']",40,"['fresh', 'strong', 'special', 'sweet', 'classic']",44,935,98676,4.42459893
117304.0,"['steep', 'small', 'NOT_cheap', 'useless', 'poor', 'NOT_cheap']",6,"['steep', 'small', 'NOT_cheap', 'useless', 'poor']","['standard', 'well', 'well', 'strong', 'great', 'top', 'best', 'casual', 'great', 'strong', 'well', 'great', 'premium', 'great', 'classic', 'great', 'great', 'good', 'well', 'special', 'better', 'worth', 'standard', 'best', 'great', 'great', 'worth', 'perfect', 'quick', 'nice', 'great', 'good', 'great', 'great', 'special']",35,"['standard', 'well', 'strong', 'great', 'top']",41,419,44816,4.126491647
131823.0,"['pricey', 'old', 'small', 'bad']",4,"['pricey', 'old', 'small', 'bad']","['great', 'nice', 'free', 'decent', 'casual', 'quick', 'great', 'good', 'good', 'better', 'good', 'real', 'good', 'classic', 'sweet', 'great', 'perfect', 'classic', 'best', 'good', 'great', 'clean', 'great', 'sweet', 'fresh', 'perfect', 'great', 'perfect', 'special', 'decent', 'perfect', 'perfect', 'decent', 'fine', 'strong', 'classic', 'super']",37,"['great', 'nice', 'free', 'decent', 'casual']",41,4014,613548,4.012207275
115128.0,"['NOT_good', 'NOT_good', 'pricey', 'small', 'wrong']",5,"['NOT_good', 'pricey', 'small', 'wrong']","['perfect', 'standard', 'good', 'great', 'good', 'sweet', 'good', 'well', 'cool', 'great', 'nice', 'great', 'great', 'great', 'fun', 'well', 'fav', 'best', 'decent', 'great', 'well', 'good', 'scrumptious', 'delish', 'great', 'great', 'popular', 'best', 'great', 'great', 'best', 'best', 'good', 'good', 'nice']",35,"['perfect', 'standard', 'good', 'great', 'sweet']",40,867,117076,4.151095732
182111.0,"['small', 'bad', 'cant']",3,"['small', 'bad', 'cant']","['good', 'perfect', 'good', 'good', 'well', 'great', 'best', 'best', 'best', 'legit', 'great', 'superb', 'ideal', 'sweet', 'special', 'fun', 'best', 'special', 'great', 'special', 'sweet', 'best', 'nice', 'good', 'good', 'serious', 'well', 'well', 'great', 'best', 'best', 'great', 'perfect', 'special', 'sure', 'well']",36,"['good', 'perfect', 'well', 'great', 'best']",39,209,21977,4.009569378
132337.0,['sour'],1,['sour'],"['top', 'decent', 'great', 'great', 'great', 'neat', 'delish', 'strong', 'well', 'nice', 'great', 'fresh', 'great', 'great', 'good', 'well', 'great', 'great', 'great', 'best', 'fun', 'strong', 'classic', 'great', 'strong', 'well', 'good', 'great', 'well', 'great', 'great', 'cool', 'good', 'serious']",34,"['top', 'decent', 'great', 'neat', 'delish']",35,347,31516,4.334293948
183498.0,"['NOT_good', 'pricey', 'pricey', 'old']",4,"['NOT_good', 'pricey', 'old']","['worth', 'good', 'good', 'cool', 'free', 'strong', 'better', 'perfect', 'great', 'sure', 'free', 'good', 'best', 'good', 'best', 'special', 'great', 'special', 'special', 'sweet', 'worth', 'special', 'strong', 'best', 'well', 'special', 'free', 'fine', 'premium', 'premium']",30,"['worth', 'good', 'cool', 'free', 'strong']",34,441,48877,4.133786848
103489.0,['old'],1,['old'],"['fun', 'super', 'fun', 'great', 'good', 'legit', 'decent', 'special', 'great', 'good', 'good', 'better', 'good', 'great', 'good', 'well', 'great', 'great', 'good', 'good', 'descent', 'well', 'great', 'cool', 'well', 'well', 'decent', 'fine', 'perfect', 'nice', 'fun', 'great', 'warm']",33,"['fun', 'super', 'great', 'good', 'legit']",34,1194,134755,3.858458961
93163.0,"['potent', 'cant', 'NOT_enough', 'NOT_huge']",4,"['potent', 'cant', 'NOT_enough', 'NOT_huge']","['great', 'great', 'fresh', 'perfect', 'fine', 'good', 'sure', 'special', 'great', 'great', 'great', 'strong', 'great', 'great', 'good', 'great', 'particular', 'great', 'nice', 'strong', 'great', 'cheap', 'free', 'worth', 'good', 'great', 'fresh']",27,"['great', 'fresh', 'perfect', 'fine', 'good']",31,1620,212148,3.8641975310000003
67211.0,"['pricey', 'pricey', 'old', 'pricey', 'flat']",5,"['pricey', 'old', 'flat']","['great', 'good', 'well', 'good', 'good', 'top', 'great', 'nice', 'well', 'great', 'real', 'modern', 'best', 'modern', 'classic', 'fine', 'special', 'best', 'perfect', 'nice', 'nice', 'well', 'perfect', 'great', 'super']",25,"['great', 'good', 'well', 'top', 'nice']",30,147,15506,3.9727891160000004
70931.0,"['NOT_great', 'old', 'NOT_fresh']",3,"['NOT_great', 'old', 'NOT_fresh']","['classic', 'great', 'nice', 'full', 'nice', 'well', 'fun', 'special', 'best', 'great', 'nice', 'best', 'quick', 'good', 'well', 'great', 'well', 'great', 'modern', 'great', 'best', 'best', 'well', 'nice', 'special', 'worth', 'special']",27,"['classic', 'great', 'nice', 'full', 'well']",30,1429,232291,4.070678796
41906.0,"['bad', 'usual']",2,"['bad', 'usual']","['good', 'good', 'fine', 'good', 'delish', 'strong', 'good', 'well', 'fun', 'good', 'fun', 'perfect', 'strong', 'great', 'strong', 'fine', 'super', 'free', 'strong', 'superb', 'enough', 'giant', 'premium', 'giant', 'good', 'great', 'good', 'good']",28,"['good', 'fine', 'delish', 'strong', 'well']",30,1584,203870,3.715277778
41561.0,"['stiff', 'old', 'pricey', 'old', 'sour', 'NOT_well']",6,"['stiff', 'old', 'pricey', 'sour', 'NOT_well']","['best', 'best', 'perfect', 'good', 'great', 'worth', 'best', 'fun', 'perfect', 'great', 'good', 'strong', 'great', 'free', 'great', 'best', 'well', 'great', 'cosmopolitan', 'decent', 'best', 'special', 'best', 'best']",24,"['best', 'perfect', 'good', 'great', 'worth']",30,1623,224236,4.015403574
6373.0,"['low', 'small', 'pricey']",3,"['low', 'small', 'pricey']","['great', 'great', 'well', 'good', 'perfect', 'superb', 'great', 'great', 'special', 'best', 'perfect', 'fun', 'best', 'well', 'great', 'well', 'great', 'well', 'great', 'great', 'well', 'scrumptious', 'great', 'cool', 'cool', 'stellar']",26,"['great', 'well', 'good', 'perfect', 'superb']",29,439,59229,4.423690205
175891.0,"['weak', 'random']",2,"['weak', 'random']","['good', 'nice', 'great', 'great', 'classic', 'perfect', 'well', 'good', 'nice', 'better', 'special', 'special', 'classic', 'great', 'full', 'classic', 'best', 'better', 'classic', 'good', 'cool', 'free', 'good', 'good', 'great', 'classic', 'great']",27,"['good', 'nice', 'great', 'classic', 'perfect']",29,477,60512,3.442348008
35744.0,"['old', 'NOT_better']",2,"['old', 'NOT_better']","['great', 'good', 'best', 'great', 'great', 'nice', 'perfect', 'classic', 'better', 'worth', 'great', 'fresh', 'nice', 'best', 'good', 'fine', 'sweet', 'free', 'best', 'sure', 'best', 'huge', 'good', 'great', 'nice', 'nice']",26,"['great', 'good', 'best', 'nice', 'perfect']",28,2500,310304,4.354
186202.0,"['bitter', 'potent']",2,"['bitter', 'potent']","['nice', 'great', 'best', 'perfect', 'best', 'great', 'good', 'well', 'great', 'great', 'good', 'best', 'fresh', 'fine', 'great', 'great', 'best', 'great', 'great', 'well', 'stellar', 'good', 'classic', 'classic', 'classic', 'great']",26,"['nice', 'great', 'best', 'perfect', 'good']",28,64,7902,4.4375
190084.0,"['old', 'bad', 'unreal', 'old', 'pricey']",5,"['old', 'bad', 'unreal', 'pricey']","['huge', 'sweet', 'great', 'good', 'gorgeous', 'best', 'best', 'best', 'free', 'great', 'sweet', 'great', 'well', 'fresh', 'perfect', 'best', 'great', 'perfect', 'great', 'nice', 'particular', 'strong']",22,"['huge', 'sweet', 'great', 'good', 'gorgeous']",27,443,63620,4.106094808
130178.0,"['old', 'NOT_good']",2,"['old', 'NOT_good']","['great', 'well', 'sweet', 'good', 'perfect', 'great', 'famous', 'well', 'good', 'serious', 'good', 'huge', 'best', 'great', 'good', 'good', 'nice', 'good', 'fun', 'good', 'sweet', 'super', 'sweet']",23,"['great', 'well', 'sweet', 'good', 'perfect']",25,3284,347910,3.450060901
172009.0,"['damn', 'damn']",2,['damn'],"['great', 'great', 'special', 'perfect', 'perfect', 'great', 'good', 'endless', 'best', 'special', 'nice', 'impromptu', 'great', 'perfect', 'good', 'fresh', 'fresh', 'good', 'particular', 'special', 'fun']",21,"['great', 'special', 'perfect', 'good', 'endless']",23,2366,217057,4.086221471
43830.0,"['bad', 'small', 'old']",3,"['bad', 'small', 'old']","['great', 'fresh', 'strong', 'cool', 'good', 'good', 'good', 'good', 'special', 'great', 'good', 'decent', 'good', 'great', 'great', 'great', 'great', 'great', 'good', 'sweet']",20,"['great', 'fresh', 'strong', 'cool', 'good']",23,680,81867,3.744117647
1611.0,"['pricey', 'old']",2,"['pricey', 'old']","['well', 'great', 'popular', 'good', 'good', 'perfect', 'fun', 'huge', 'great', 'great', 'great', 'great', 'generous', 'great', 'strong', 'nice', 'perfect', 'perfect', 'great', 'good']",20,"['well', 'great', 'popular', 'good', 'perfect']",22,717,99142,4.064156206
101415.0,['NOT_worth'],1,['NOT_worth'],"['great', 'great', 'fresh', 'best', 'fun', 'fresh', 'special', 'better', 'great', 'great', 'free', 'perfect', 'great', 'top', 'special', 'best', 'best', 'free', 'best', 'free']",20,"['great', 'fresh', 'best', 'fun', 'special']",21,267,24082,3.988764045
80912.0,[],0,[''],"['fun', 'special', 'special', 'good', 'nice', 'good', 'fresh', 'good', 'perfect', 'full', 'superb', 'aphrodisiac', 'good', 'perfect', 'standard', 'great', 'perfect', 'quick', 'great', 'fun', 'good']",21,"['fun', 'special', 'good', 'nice', 'fresh']",21,517,66513,4.201160542
45222.0,['NOT_worth'],1,['NOT_worth'],"['nice', 'great', 'good', 'fine', 'pure', 'top', 'perfect', 'best', 'great', 'good', 'good', 'decent', 'good', 'best', 'great', 'delish', 'sweet', 'great', 'classic', 'classic']",20,"['nice', 'great', 'good', 'fine', 'pure']",21,392,43708,4.158163265
169928.0,"['weird', 'stiff', 'NOT_good', 'NOT_well', 'NOT_good']",5,"['weird', 'stiff', 'NOT_good', 'NOT_well']","['great', 'well', 'sweet', 'great', 'great', 'great', 'fresh', 'great', 'great', 'superb', 'nice', 'great', 'worth', 'classic', 'free', 'good']",16,"['great', 'well', 'sweet', 'fresh', 'superb']",21,1266,168195,4.32464455
4124.0,"['faux', 'NOT_great', 'NOT_worth', 'pricey']",4,"['faux', 'NOT_great', 'NOT_worth', 'pricey']","['classic', 'great', 'nice', 'fun', 'best', 'great', 'good', 'superb', 'special', 'free', 'well', 'warm', 'great', 'best', 'pure', 'better']",16,"['classic', 'great', 'nice', 'fun', 'best']",20,1896,271022,4.09757384
71442.0,"['small', 'bad']",2,"['small', 'bad']","['best', 'classic', 'cool', 'great', 'classic', 'great', 'best', 'superb', 'well', 'well', 'great', 'nice', 'classic', 'great', 'nice', 'best', 'better', 'decent']",18,"['best', 'classic', 'cool', 'great', 'superb']",20,166,25137,3.825301205
95975.0,[],0,[''],"['free', 'free', 'top', 'top', 'good', 'free', 'top', 'nice', 'classic', 'nice', 'great', 'special', 'premium', 'premium', 'great', 'premium', 'free', 'free', 'superb', 'real']",20,"['free', 'top', 'good', 'nice', 'classic']",20,528,54452,4.378787879
104260.0,"['NOT_huge', 'NOT_worth', 'stiff']",3,"['NOT_huge', 'NOT_worth', 'stiff']","['good', 'great', 'fun', 'giant', 'huge', 'sweet', 'good', 'sweet', 'good', 'giant', 'well', 'decent', 'fun', 'fun', 'giant', 'giant']",16,"['good', 'great', 'fun', 'giant', 'huge']",19,755,106518,2.9602649010000004
69323.0,"['stiff', 'smallish', 'stiff']",3,"['stiff', 'smallish']","['perfect', 'good', 'sure', 'huge', 'full', 'good', 'nice', 'huge', 'great', 'sweet', 'best', 'best', 'perfect', 'huge', 'great', 'superb']",16,"['perfect', 'good', 'sure', 'huge', 'full']",19,924,141713,3.988095238
8007.0,[],0,[''],"['well', 'smooth', 'good', 'special', 'great', 'great', 'good', 'special', 'special', 'well', 'perfect', 'best', 'stellar', 'strong', 'nice', 'fresh', 'nice', 'perfect', 'fresh']",19,"['well', 'smooth', 'good', 'special', 'great']",19,239,30659,4.288702928999999
30814.0,[],0,[''],"['free', 'great', 'well', 'free', 'great', 'good', 'special', 'special', 'special', 'free', 'special', 'great', 'good', 'good', 'free', 'special', 'free', 'better', 'best']",19,"['free', 'great', 'well', 'good', 'special']",19,494,53857,3.791497976
97837.0,"['small', 'small', 'usual', 'pricey']",4,"['small', 'usual', 'pricey']","['great', 'decent', 'great', 'special', 'good', 'well', 'free', 'great', 'good', 'great', 'great', 'great', 'well', 'great', 'special']",15,"['great', 'decent', 'special', 'good', 'well']",19,608,69491,4.2697368419999995
85516.0,['NOT_strong'],1,['NOT_strong'],"['fun', 'fresh', 'best', 'fresh', 'good', 'great', 'sweet', 'well', 'fresh', 'fresh', 'good', 'strong', 'superb', 'decent', 'great', 'decent', 'great']",17,"['fun', 'fresh', 'best', 'good', 'great']",18,3225,401832,3.8955038760000003
89953.0,"['old', 'pricey']",2,"['old', 'pricey']","['great', 'great', 'special', 'great', 'great', 'good', 'well', 'great', 'great', 'nice', 'endless', 'good', 'nice', 'perfect', 'good', 'nice']",16,"['great', 'special', 'good', 'well', 'nice']",18,984,124464,3.87195122
192152.0,['weak'],1,['weak'],"['full', 'well', 'serious', 'great', 'great', 'fun', 'free', 'cool', 'best', 'well', 'strong', 'better', 'good', 'good', 'good', 'classic']",16,"['full', 'well', 'serious', 'great', 'fun']",17,958,116694,3.2797494780000003
161109.0,"['small', 'bad', 'stiff', 'pricey', 'weak']",5,"['small', 'bad', 'stiff', 'pricey', 'weak']","['free', 'free', 'special', 'strong', 'real', 'neat', 'free', 'free', 'serious', 'good', 'best', 'cool']",12,"['free', 'special', 'strong', 'real', 'neat']",17,778,109704,3.1529562980000003
76703.0,[],0,[''],"['standard', 'good', 'best', 'great', 'delish', 'perfect', 'good', 'nice', 'good', 'great', 'well', 'great', 'great', 'perfect', 'special', 'fresh', 'great']",17,"['standard', 'good', 'best', 'great', 'delish']",17,1468,172731,3.583106267
27054.0,['potent'],1,['potent'],"['great', 'good', 'top', 'good', 'top', 'good', 'good', 'quick', 'good', 'worth', 'well', 'standard', 'warm', 'good', 'strong', 'worth']",16,"['great', 'good', 'top', 'quick', 'worth']",17,983,156439,3.855544252
153845.0,['small'],1,['small'],"['great', 'great', 'fresh', 'standard', 'full', 'great', 'great', 'good', 'top', 'nice', 'good', 'huge', 'nice', 'perfect', 'great']",15,"['great', 'fresh', 'standard', 'full', 'good']",16,1721,158893,3.661243463
128939.0,"['old', 'NOT_fresh']",2,"['old', 'NOT_fresh']","['great', 'good', 'good', 'great', 'fun', 'great', 'best', 'good', 'great', 'great', 'great', 'great', 'perfect', 'great']",14,"['great', 'good', 'fun', 'best', 'perfect']",16,1478,172543,4.163058187
20710.0,"['NOT_good', 'weak']",2,"['NOT_good', 'weak']","['real', 'great', 'well', 'perfect', 'classic', 'great', 'sure', 'great', 'super', 'good', 'well', 'good', 'full', 'perfect']",14,"['real', 'great', 'well', 'perfect', 'classic']",16,608,79858,4.0246710530000005
171460.0,['NOT_great'],1,['NOT_great'],"['good', 'huge', 'fresh', 'fresh', 'good', 'good', 'good', 'huge', 'great', 'worth', 'good', 'standard', 'decent', 'fresh', 'nice']",15,"['good', 'huge', 'fresh', 'great', 'worth']",16,2506,341279,4.432960894
136341.0,[],0,[''],"['full', 'great', 'fun', 'great', 'great', 'great', 'top', 'full', 'full', 'full', 'full', 'full', 'serious', 'good', 'great', 'best']",16,"['full', 'great', 'fun', 'top', 'serious']",16,441,58248,3.553287982
71047.0,"['pricey', 'pricey', 'NOT_worth']",3,"['pricey', 'NOT_worth']","['great', 'well', 'better', 'serious', 'superior', 'particular', 'decent', 'classic', 'good', 'top', 'good', 'classic']",12,"['great', 'well', 'better', 'serious', 'superior']",15,106,10187,2.820754717
13269.0,[],0,[''],"['gorgeous', 'sure', 'great', 'good', 'great', 'great', 'fresh', 'great', 'well', 'fun', 'top', 'great', 'sweet', 'fresh', 'great']",15,"['gorgeous', 'sure', 'great', 'good', 'fresh']",15,89,7761,4.168539326
118913.0,"['flat', 'old', 'old']",3,"['flat', 'old']","['good', 'strong', 'nice', 'great', 'great', 'special', 'fun', 'decent', 'great', 'well', 'great', 'great']",12,"['good', 'strong', 'nice', 'great', 'special']",15,468,61838,3.955128205
48269.0,[],0,[''],"['superb', 'great', 'great', 'real', 'well', 'perfect', 'great', 'great', 'great', 'great', 'great', 'classic', 'great', 'great', 'perfect']",15,"['superb', 'great', 'real', 'well', 'perfect']",15,341,43484,4.545454545
186899.0,[],0,[''],"['delish', 'good', 'great', 'huge', 'nice', 'good', 'perfect', 'nice', 'good', 'good', 'special', 'good', 'modern', 'well', 'huge']",15,"['delish', 'good', 'great', 'huge', 'nice']",15,670,80121,3.641791045
